student_id,name,age,experience_level,learning_style,interests,course_id,course_name,category,difficulty_level,ratings,num_reviews,time_spent_on_course,completion_status,video_id,video_topic,video_duration,time_watched,skip_count,pause_count,disengagement_score,watch_completion_rate,high_disengagement
dcbf73b6-5e24-4427-b6b5-c8e2dafa4f4a,Mrs. Chelsea Brown PhD,33.0,Beginner,Kinesthetic,"Neural Networks, Data Analysis, Serverless Architecture",9fd13c86-e253-4733-b8a4-c087e284450e,Google Cloud Fundamentals,Cloud Computing,Beginner,2.5,463.0,325.0,False,1e68a5bf-d24c-47c1-9e49-56d424ad8986,Azure,322.0,160.0,7.0,9.0,0.58,0.4968944099378882,0
7355c520-ac28-43f1-a4be-f5f9992228f0,Cory Carr,37.0,Advanced,Visual,"Statistics, Serverless Architecture, Natural Language Processing",6036c023-525b-45e8-9aef-c696336e9fde,Data Science Bootcamp,Data Science,Advanced,3.6,317.0,127.0,False,1e6e9302-7650-4d58-8061-8523acc09c3b,Big Data,175.0,108.0,3.0,8.0,0.41,0.6171428571428571,0
de7caf10-1899-4599-b649-b4aea0cba0c0,Amy Rodriguez,28.0,Beginner,Visual,"HTML & CSS, Reinforcement Learning",08ed9cd7-9cee-4ae5-8aff-3330bdb488d8,React and Redux,Web Development,Beginner,2.0,286.0,354.0,True,17253698-1dfc-4b7d-a380-83636b6a1cad,Full Stack Development,64.0,42.0,2.0,1.0,0.29,0.65625,0
b12cf896-078b-4769-afdb-9218478e3910,Donald Moses,21.0,Beginner,Auditory,"Full Stack Development, Big Data, Google Cloud",d2abe060-bef5-47b8-8689-f76a52f0dc9f,Kubernetes for DevOps,Cloud Computing,Beginner,3.3,129.0,197.0,True,f846a81f-baef-4060-896f-2836649d1f38,AWS,357.0,306.0,7.0,9.0,0.33,0.8571428571428571,0
ece493a2-0397-44f5-b8f7-88d5032ae40b,Keith King,29.0,Beginner,Auditory,"Deep Learning, HTML & CSS, AWS",95d26697-5538-406d-9d8f-bceae92fa1cc,Backend APIs with Node.js,Web Development,Beginner,3.9,134.0,468.0,True,83c3755f-5072-4592-9373-69e4db56ca1c,Node.js,266.0,215.0,2.0,8.0,0.25,0.8082706766917294,0
ded7a14f-d00b-4f64-bca7-810a9a40e1fe,Patricia Arnold,32.0,Beginner,Visual,"HTML & CSS, Penetration Testing",94c1135e-e56e-4162-b183-6b738bf758e6,Full Stack Web Development,Web Development,Beginner,3.5,49.0,216.0,False,b8d73d00-0a7c-4d0d-870a-7ff27258cbc5,Node.js,473.0,292.0,9.0,2.0,0.47,0.6173361522198731,0
84b56290-6cb6-4009-a960-83f19adcd682,Matthew Dean,34.0,Intermediate,Visual,"Deep Learning, Cyber Threat Intelligence, Neural Networks",b88a9f87-9a5c-4eb9-b86f-391b06c162b1,Data Science Bootcamp,Data Science,Beginner,2.6,212.0,341.0,False,09e75f4a-2fc5-4964-a9b0-c6c796ff7a91,Big Data,259.0,90.0,9.0,5.0,0.69,0.3474903474903475,1
b8c0fcbb-0565-48ba-8a3d-ad65b4c7ffa4,Eric Arnold,20.0,Intermediate,Visual,"Ethical Hacking, Deep Learning, Reinforcement Learning",408e501a-b763-44bf-9f46-65acb647fa87,Data Science Bootcamp,Data Science,Intermediate,2.8,325.0,274.0,False,c2ef602b-c7b3-4ff9-89f4-ab3fddc4d568,Big Data,456.0,83.0,7.0,5.0,0.76,0.18201754385964913,1
26a4f450-7c32-4797-b0ad-cdd96099426e,Jessica Garcia,27.0,Advanced,Visual,"Penetration Testing, AWS",5efb10df-7973-4b69-89fa-a3df2789e562,Cybersecurity Fundamentals,Cybersecurity,Advanced,1.2,81.0,465.0,False,93875047-9171-4b9b-89b4-3872943a04cd,Penetration Testing,186.0,26.0,2.0,9.0,0.73,0.13978494623655913,1
5b7b2873-3e0c-4576-a4ee-b41d3c32750e,Kimberly Yates,29.0,Intermediate,Reading/Writing,"Neural Networks, Full Stack Development, Serverless Architecture",8122a8cb-adab-46d7-8ad9-32763cd68109,Neural Networks from Scratch,AI,Intermediate,1.5,484.0,210.0,False,250cf16f-3962-4913-9a1e-8cf0d66232fa,Computer Vision,172.0,87.0,9.0,8.0,0.61,0.5058139534883721,1
509dcc23-4965-4c91-8bcc-b12feda1c47d,Matthew Cline,28.0,Beginner,Kinesthetic,"HTML & CSS, Neural Networks, Google Cloud",bc1de7ed-ec32-436c-8171-783ea36dcc2d,React and Redux,Web Development,Beginner,2.0,190.0,132.0,False,9c31341a-0acf-4d97-9f18-872ef4527ea4,HTML & CSS,447.0,105.0,8.0,8.0,0.78,0.2348993288590604,1
c8519db4-a876-433a-9043-26e63b83ba92,Christopher Gonzalez,32.0,Intermediate,Kinesthetic,"Network Security, Full Stack Development, Google Cloud",13ec7d9a-eb1e-41c3-8ef1-1f710510c6ee,Google Cloud Fundamentals,Cloud Computing,Beginner,1.9,224.0,479.0,False,3993c3b0-811e-4c05-babf-98eb25ab5551,AWS,435.0,163.0,0.0,1.0,0.45,0.37471264367816093,0
e24847e5-00da-4231-b318-f4ae19c187cc,Michael Brown,26.0,Intermediate,Kinesthetic,"HTML & CSS, Cyber Threat Intelligence, Statistics",823df423-c4ae-415e-8ac7-e4add2699f1c,Cybersecurity Fundamentals,Cybersecurity,Intermediate,2.6,481.0,509.0,True,fc2c24e9-3c4d-4536-bb36-7a5977f09e6d,Network Security,427.0,277.0,1.0,2.0,0.29,0.6487119437939111,0
fc81a832-1f08-4c9a-bab3-1c4998fe3f71,Lauren Smith,21.0,Intermediate,Visual,"Natural Language Processing, Machine Learning, Cyber Threat Intelligence",13edf390-0166-4df7-b087-e0d779d35455,Artificial Intelligence A-Z,AI,Beginner,3.4,489.0,542.0,False,57a8712c-10c4-4542-851f-7445c67442e9,Neural Networks,397.0,34.0,2.0,9.0,0.77,0.08564231738035265,1
6f65957f-1e1a-4bd7-a9aa-5c17974aba01,Ronald Mills,18.0,Beginner,Visual,"JavaScript, Ethical Hacking",bc43a8d6-84f4-4c64-82dd-44d8b6b5cd12,Backend APIs with Node.js,Web Development,Beginner,2.3,323.0,335.0,False,ed844b73-30fc-450c-b723-3377d5e63a26,HTML & CSS,464.0,47.0,9.0,6.0,0.87,0.10129310344827586,1
75854bc7-77eb-4378-aeb1-0ba089c4ccbf,William Sanders,25.0,Advanced,Auditory,"Big Data, Computer Vision, Google Cloud",a939f142-1363-4598-a272-a3cde01c7e94,NLP with Transformers,AI,Intermediate,3.4,328.0,464.0,False,138fc86f-b015-486d-9a72-9e034f3eef67,Computer Vision,250.0,117.0,9.0,1.0,0.56,0.468,0
4b3bfd37-8cbb-4460-adaf-0500d2a12ed1,Bradley Mendez,43.0,Intermediate,Visual,"Full Stack Development, Ethical Hacking",0ff843d5-1710-4980-9443-ad2b128f5329,Certified Ethical Hacker (CEH),Cybersecurity,Intermediate,4.2,85.0,428.0,True,54922cf0-1f8f-4a5a-bfe0-53b093d8fa0f,Network Security,108.0,80.0,6.0,0.0,0.3,0.7407407407407407,0
96240a6b-a52c-41b4-957f-dd44804de5b8,Sarah Lee,26.0,Intermediate,Kinesthetic,"JavaScript, Machine Learning",51123b46-d6fd-4813-92c2-abbf1805ea82,React and Redux,Web Development,Beginner,2.3,195.0,133.0,False,40998bf0-449c-4bac-848a-8469fdca2f53,Full Stack Development,425.0,153.0,7.0,9.0,0.68,0.36,1
d17e592b-e890-418b-a50b-767ebafaf447,Cody Mcguire,33.0,Advanced,Reading/Writing,"JavaScript, Kubernetes, Penetration Testing",e1a1b594-7789-4f98-b374-4d10dacefd99,Advanced Penetration Testing,Cybersecurity,Intermediate,2.2,368.0,560.0,False,c19fc79b-7f5a-4130-a724-7fcf932544c0,Ethical Hacking,391.0,134.0,9.0,3.0,0.67,0.34271099744245526,1
2e781adb-7900-4342-a369-b68cfd10202a,Toni Stevens,26.0,Intermediate,Auditory,"AWS, Penetration Testing, Statistics",8ffe1faa-ce61-4c45-aeaa-95a75b42a07d,Statistics for ML,Data Science,Beginner,1.5,383.0,481.0,False,9ca7601f-504e-42ca-a6d9-c1b3da5aba5d,Statistics,304.0,105.0,5.0,5.0,0.61,0.34539473684210525,1
e1dc26c7-726a-4ffe-94c7-81eb14159a68,Timothy Carroll,24.0,Intermediate,Reading/Writing,"Cyber Threat Intelligence, HTML & CSS, Natural Language Processing",1429b0ac-dd8b-4607-b342-438eff34f295,Certified Ethical Hacker (CEH),Cybersecurity,Beginner,3.1,145.0,596.0,False,932f37f2-0987-45ad-bd09-8640148007f1,Penetration Testing,400.0,261.0,7.0,4.0,0.42,0.6525,0
8724c04e-6355-4411-8fed-40304552cf6d,Lori Hayes,34.0,Advanced,Kinesthetic,"Reinforcement Learning, Azure, Statistics",d04e0fdb-7395-427e-9af3-5c69e69fac38,Statistics for ML,Data Science,Advanced,2.6,485.0,292.0,False,4b63622f-0fc5-45cc-b6f2-eaee98f9e961,Machine Learning,411.0,218.0,3.0,1.0,0.4,0.5304136253041363,0
9d5d9fe8-d0bb-4e85-9e2a-1178ce315f34,Joseph Grant,49.0,Advanced,Visual,"Cyber Threat Intelligence, Natural Language Processing, Full Stack Development",c08e53e6-5bba-452e-ab13-b728ae1726e0,Network Defense,Cybersecurity,Advanced,2.0,294.0,114.0,False,d7d1ed54-c424-428c-8dda-c69b5673c7b7,Network Security,86.0,37.0,8.0,8.0,0.64,0.43023255813953487,1
a67f8980-ef41-4a73-b565-348feab58385,Keith Duncan,49.0,Beginner,Visual,"Ethical Hacking, Google Cloud",6d40b7c9-c9db-462b-ab68-5f5da751eef6,Serverless Computing,Cloud Computing,Beginner,1.7,177.0,399.0,False,8f12d2ab-89a8-48ad-8d53-16d925e04a78,AWS,142.0,58.0,4.0,4.0,0.53,0.4084507042253521,0
0a7c18de-94e6-4e8d-8f5c-11eb9f0ca701,Jasmine Edwards,30.0,Advanced,Visual,"Machine Learning, Network Security",ea60e46a-597b-41eb-a6e0-b669bd93520f,Statistics for ML,Data Science,Advanced,2.0,491.0,263.0,False,63a1868a-6a4d-4818-9458-a3edacf00a83,Data Analysis,372.0,208.0,1.0,8.0,0.41,0.5591397849462365,0
45ff9bc7-25ea-4c05-8ac7-a2715c37e3f1,Stephanie Lambert,32.0,Advanced,Visual,"HTML & CSS, Network Security, Big Data",c0e67614-4f66-4c0b-bdfe-cf8317799655,Certified Ethical Hacker (CEH),Cybersecurity,Advanced,2.4,82.0,30.0,False,84b1a72e-80f3-4d98-985c-b6707efa1992,Cyber Threat Intelligence,457.0,195.0,2.0,4.0,0.48,0.42669584245076586,0
f79b0db8-d92f-4884-b6b7-e90324af091c,Amanda Fox,26.0,Advanced,Reading/Writing,"Serverless Architecture, HTML & CSS",027b7de7-b2be-453f-9be2-c7cb043b9acb,Serverless Computing,Cloud Computing,Advanced,3.0,112.0,470.0,True,f9c3cee3-3446-4873-aa6d-c874e4773d20,Serverless Architecture,79.0,75.0,5.0,2.0,0.16,0.9493670886075949,0
bb6b80cc-f43e-4d9a-86b7-0557c6596f12,Mark Kim,43.0,Intermediate,Reading/Writing,"Big Data, Network Security, Serverless Architecture",c86b24f4-4218-4182-92d1-47b01d6ed02d,Data Science Bootcamp,Data Science,Beginner,3.2,41.0,486.0,True,3aaca47e-3098-4822-af3f-31e2e19ab7f6,Big Data,145.0,140.0,7.0,7.0,0.23,0.9655172413793104,0
f3494eb2-7ae6-4335-9e45-52bdaca23996,James Sutton,25.0,Beginner,Visual,"Cyber Threat Intelligence, Kubernetes, React",230db0cc-8200-48b0-bf4c-d73c7ff9484f,Cybersecurity Fundamentals,Cybersecurity,Beginner,2.1,414.0,240.0,False,eba69d7c-c8ef-4dde-bee5-c7269963e07f,Ethical Hacking,300.0,10.0,0.0,7.0,0.75,0.03333333333333333,1
59b5633b-2ab1-4106-aaaa-73cc018f5b11,Brian Carpenter,36.0,Beginner,Visual,"Cyber Threat Intelligence, Serverless Architecture",05d4d488-987d-49fe-8fea-3a932ca7e2d6,Certified Ethical Hacker (CEH),Cybersecurity,Beginner,1.9,450.0,225.0,False,e452e26b-52ac-4fb3-9e53-5a1fa865f5a6,Ethical Hacking,287.0,157.0,8.0,0.0,0.48,0.5470383275261324,0
1d0af0e8-6dee-4287-ac85-ea29d4be87be,Patricia Francis,46.0,Intermediate,Kinesthetic,"Machine Learning, Neural Networks, Azure",2a80b37a-176c-4676-94d9-0d5d45d5e681,Python for Data Science,Data Science,Beginner,1.9,431.0,132.0,False,654498a3-19d5-4ed1-b8fb-3bccee655670,Machine Learning,406.0,233.0,9.0,4.0,0.52,0.5738916256157636,0
e4b0decc-69cd-4459-b057-2e28d48b04e3,Vanessa Edwards,26.0,Advanced,Kinesthetic,"Reinforcement Learning, Serverless Architecture, Big Data",216ecb84-9389-483a-a53b-d57ba8bef83e,Serverless Computing,Cloud Computing,Intermediate,2.0,395.0,361.0,False,b9a46cf3-a872-4cbb-bacf-6c96c528e68e,Kubernetes,267.0,88.0,9.0,9.0,0.74,0.3295880149812734,1
c8607f84-0cc0-41a8-a78b-484c9bd447d4,Bethany Maynard,46.0,Intermediate,Kinesthetic,"Ethical Hacking, Azure, Big Data",32927e45-d727-4616-a7d5-90d93973d039,Kubernetes for DevOps,Cloud Computing,Beginner,2.3,70.0,436.0,True,c3fd13cf-82db-4a3c-9579-f757325c6d2e,Google Cloud,424.0,282.0,3.0,9.0,0.38,0.6650943396226415,0
d095276f-5db9-4605-98af-6b3123a3b064,Laura Collins,43.0,Intermediate,Visual,"Reinforcement Learning, Kubernetes",90c46508-07b0-4f95-915d-51ce2a979c84,Artificial Intelligence A-Z,AI,Intermediate,4.0,33.0,505.0,False,f011d38d-75ed-4df5-bcbe-e6ba5342044a,Reinforcement Learning,232.0,87.0,1.0,0.0,0.46,0.375,0
5df5b5dd-92d8-4371-b9de-115a1684a3ab,Kenneth Mcbride,25.0,Advanced,Auditory,"Google Cloud, Ethical Hacking, React",293dbb39-18fb-4012-b177-dde2c356c255,Serverless Computing,Cloud Computing,Advanced,1.9,200.0,398.0,False,50ce5378-c03d-4725-8691-b1e1664ac57e,Azure,298.0,115.0,3.0,8.0,0.57,0.3859060402684564,0
864ccf9c-c248-4702-a5a6-6af7b2be0518,Sabrina King,23.0,Beginner,Visual,"Data Analysis, Ethical Hacking",57ac3edb-1651-456d-a7d4-56ce9bdc8498,Advanced Penetration Testing,Cybersecurity,Beginner,2.2,303.0,147.0,False,d3359e34-159e-4405-b161-eb7aae1fef27,Cyber Threat Intelligence,281.0,25.0,7.0,9.0,0.87,0.08896797153024912,1
056b194c-fa19-47d8-a75e-f34ef2082cf5,Troy Crawford,49.0,Advanced,Visual,"Kubernetes, Ethical Hacking",12eabddd-7592-438a-be5a-6c32fddf2000,Google Cloud Fundamentals,Cloud Computing,Advanced,3.1,119.0,225.0,False,172707a9-eb94-47e7-8929-da4eac3de14a,Kubernetes,478.0,332.0,6.0,9.0,0.42,0.694560669456067,0
68f9dbe8-3bba-43d5-ae98-3556c44663f6,Andrew Simpson,36.0,Advanced,Kinesthetic,"Azure, HTML & CSS, Neural Networks",c05542a8-ac83-4614-9d37-9590eec14be4,Artificial Intelligence A-Z,AI,Intermediate,1.4,473.0,514.0,False,13c0382f-61ac-453d-b587-c61630efb2a3,Reinforcement Learning,337.0,58.0,2.0,0.0,0.62,0.17210682492581603,1
06fd2cac-da0d-46ea-8751-15a4ceed3368,Katherine Harrington,22.0,Intermediate,Visual,"Azure, JavaScript, Network Security",36e962c1-f434-4df2-956f-c4e9a62062ec,Network Defense,Cybersecurity,Beginner,2.1,478.0,62.0,False,dff1651d-5962-4adb-b5d7-01daaf23023d,Network Security,61.0,10.0,6.0,2.0,0.73,0.16393442622950818,1
b12a78ee-edfb-4378-9733-4905f64f2d2f,Charles Santiago,38.0,Intermediate,Auditory,"HTML & CSS, Data Analysis, Cyber Threat Intelligence",1bc0012a-b6a0-416f-9a64-bfc07ade2198,Full Stack Web Development,Web Development,Beginner,3.3,390.0,80.0,True,eb2423d7-d6e9-4475-9632-8b7ea9790250,HTML & CSS,139.0,129.0,1.0,4.0,0.11,0.9280575539568345,0
3f1b60ba-b7bb-43eb-9113-e4f57b42d2d0,David Robinson,48.0,Beginner,Auditory,"React, Reinforcement Learning, Ethical Hacking",1764c323-fae6-4554-9b94-c2b2cbf75b2f,Advanced Penetration Testing,Cybersecurity,Beginner,2.9,191.0,504.0,False,45fd7a00-ca64-4e59-97c8-8affb0a0f101,Penetration Testing,50.0,14.0,3.0,5.0,0.61,0.28,1
a0c16991-178c-4eae-a11f-1a81f7da08ad,John Mccullough,48.0,Advanced,Visual,"Deep Learning, Azure",43b2f562-4318-4982-9a8a-51082eb8fca4,Data Science Bootcamp,Data Science,Intermediate,3.9,208.0,382.0,True,b8d3957c-c1d8-445b-a2fd-41adacefcd99,Deep Learning,412.0,394.0,9.0,2.0,0.23,0.9563106796116505,0
df6a9d63-e4d8-47d4-8080-d0bdf5090749,Brittany Gordon,29.0,Intermediate,Reading/Writing,"Penetration Testing, Google Cloud",c7cdff9e-72db-4327-a625-9faf134b4e77,Google Cloud Fundamentals,Cloud Computing,Intermediate,2.3,498.0,522.0,False,9b58f188-8a2f-4533-9f9c-0499c1f179da,AWS,479.0,137.0,3.0,7.0,0.63,0.2860125260960334,1
121888da-164e-414d-8f8f-d0970ca4ead7,David Paul,23.0,Beginner,Kinesthetic,"Serverless Architecture, Reinforcement Learning",edc58157-82dc-409b-a085-3eecae77cb00,NLP with Transformers,AI,Beginner,1.4,129.0,171.0,False,0d896cd6-fa53-4466-8139-075e07f2bce6,Neural Networks,447.0,20.0,2.0,3.0,0.74,0.0447427293064877,1
461a0995-fc96-4c00-a685-e2370b349653,Timothy Davis,26.0,Intermediate,Visual,"Cyber Threat Intelligence, Azure, Computer Vision",9e762c74-b3ed-46b7-b1ad-239f96775ddf,AWS Certified Solutions Architect,Cloud Computing,Intermediate,2.7,62.0,415.0,True,8b4232fb-694f-499c-b438-b39db24383b2,Serverless Architecture,109.0,76.0,3.0,7.0,0.34,0.6972477064220184,0
374e74a3-2eda-4acd-b8a8-d83f00d2f930,Kyle Williams,21.0,Intermediate,Kinesthetic,"Ethical Hacking, Node.js, Deep Learning",3d0a3aa0-ff28-44f1-8ba8-4be25a508bdf,Network Defense,Cybersecurity,Beginner,3.3,222.0,120.0,False,18a74f12-a02b-4287-9973-ab93245585cd,Cyber Threat Intelligence,371.0,121.0,1.0,3.0,0.52,0.3261455525606469,0
509dcc23-4965-4c91-8bcc-b12feda1c47d,Matthew Cline,28.0,Intermediate,Visual,"Google Cloud, Natural Language Processing, Statistics",6a8db53a-6d27-4b16-a0dd-49940074b3f3,Neural Networks from Scratch,AI,Intermediate,3.2,225.0,362.0,True,c5173c91-c1b5-4a57-9efc-2171270471de,Neural Networks,426.0,340.0,7.0,6.0,0.34,0.7981220657276995,0
5196bdde-dd24-4689-b169-44ddb06ba871,Danielle Higgins,31.0,Advanced,Visual,"Deep Learning, Azure, Reinforcement Learning",94f3ed79-12d6-4073-a258-9d45bc022862,Deep Learning with TensorFlow,Data Science,Intermediate,2.9,75.0,276.0,True,9bf30c32-a5a8-4099-8fce-e4b599d9c321,Big Data,237.0,146.0,6.0,0.0,0.39,0.6160337552742616,0
4bb25768-1080-4610-906a-7ced0c875ffb,Danny Lawrence,39.0,Advanced,Kinesthetic,"Azure, Cyber Threat Intelligence, Machine Learning",36eabd39-e3fa-43f0-8fc5-8b765a04dca8,Advanced Penetration Testing,Cybersecurity,Advanced,3.3,303.0,214.0,True,85f3c3bb-2651-436c-b88d-64f1b2471334,Network Security,120.0,56.0,1.0,0.0,0.39,0.4666666666666667,0
2fb4be9a-1cac-4ec0-963c-e3b542b56a86,Andrea Anderson,25.0,Advanced,Visual,"Ethical Hacking, Reinforcement Learning, Data Analysis",89cef80b-8578-4675-bf8d-d2c923fa03e7,Neural Networks from Scratch,AI,Advanced,1.6,249.0,146.0,False,afa4694e-9d3f-47ad-bc59-2c22b2697b4f,Neural Networks,313.0,70.0,3.0,0.0,0.6,0.22364217252396165,0
d547d958-cb69-4dc7-924e-28ed8dc53224,Kari Brown,24.0,Advanced,Visual,"Statistics, Computer Vision",7108da54-e0ef-43b9-94cb-d018b6dfb959,Artificial Intelligence A-Z,AI,Intermediate,2.3,84.0,183.0,False,492ba9c6-2a55-461e-ae7d-e85e05c10012,Reinforcement Learning,115.0,36.0,9.0,7.0,0.73,0.3130434782608696,1
c37fd7b2-8d70-4583-b431-288dc97158b3,Michelle Martinez,28.0,Intermediate,Visual,"Node.js, Cyber Threat Intelligence",2db340a8-8967-405f-8062-7cde699031f0,Certified Ethical Hacker (CEH),Cybersecurity,Intermediate,2.3,135.0,52.0,False,96e43522-3aeb-401a-ae7e-ffefcdff6d93,Ethical Hacking,381.0,183.0,9.0,0.0,0.54,0.48031496062992124,0
fc3c7ada-47f1-49df-a7fe-1f064b169d15,Paul Wagner,46.0,Intermediate,Visual,"React, AWS, Penetration Testing",8d7a9229-c86c-4b38-b2cc-1c9580859151,Full Stack Web Development,Web Development,Beginner,2.8,164.0,176.0,True,69ffcf85-023c-4217-b9a4-d6c6813dd8cd,React,273.0,198.0,4.0,7.0,0.34,0.7252747252747253,0
6f1e0c2a-4135-47d9-8a3b-f57e2de271ed,Yolanda Fitzgerald,44.0,Beginner,Auditory,"Serverless Architecture, Machine Learning, Full Stack Development",924b4e75-927b-4c57-a75a-a8de12ac6392,Deep Learning with TensorFlow,Data Science,Beginner,4.5,340.0,502.0,True,d53363be-28c6-4c76-85d5-6aaa431f8218,Deep Learning,322.0,316.0,8.0,4.0,0.21,0.9813664596273292,0
6d763dc3-a22a-4c8d-8ace-fda8dbecf4c0,Shane Brown,32.0,Beginner,Auditory,"Network Security, Natural Language Processing, Azure",5b6b3010-4c63-4828-b087-62f736ae0f22,AWS Certified Solutions Architect,Cloud Computing,Beginner,3.2,285.0,540.0,True,0bd79b4d-102a-44f8-a2d6-c605cb2b7ca3,Kubernetes,415.0,291.0,3.0,3.0,0.3,0.7012048192771084,0
f3c17366-f9fe-4b20-8307-d0e1e658ccc0,Alan Brown,25.0,Beginner,Auditory,"AWS, Cyber Threat Intelligence",0e055ff4-f1c9-4cc6-9b5d-8e844ed7aafb,Advanced Penetration Testing,Cybersecurity,Beginner,1.5,344.0,473.0,False,51502c82-fc03-4494-b8b1-25597d3a8c3c,Penetration Testing,386.0,58.0,1.0,2.0,0.63,0.15025906735751296,1
39dbbcb3-c466-45b9-a4e8-284f4010766e,Michael Reyes,19.0,Intermediate,Auditory,"Network Security, AWS, Computer Vision",dab62c4a-8116-4211-87c7-ea16a602519a,Cybersecurity Fundamentals,Cybersecurity,Beginner,3.4,457.0,534.0,False,5929b513-cd21-480d-ab52-704f83c25c11,Network Security,185.0,42.0,7.0,9.0,0.77,0.22702702702702704,1
b40c210a-1030-4b78-a7c5-0f079ff01c77,Margaret Orozco,28.0,Beginner,Visual,"Reinforcement Learning, Network Security, Full Stack Development",c4ed4228-5149-4408-8e04-dd21e32280de,Backend APIs with Node.js,Web Development,Beginner,3.0,263.0,256.0,False,b5c0a767-3c89-4999-9289-0f52a5d0a3b3,HTML & CSS,83.0,15.0,6.0,8.0,0.77,0.18072289156626506,1
7baa679d-1cbc-4ce2-991e-bbcfc8ddd6f9,Joseph Morris,49.0,Intermediate,Auditory,"Node.js, Natural Language Processing, Cyber Threat Intelligence",18460bc9-8d19-4a8b-8884-9e67a810d70d,Advanced Penetration Testing,Cybersecurity,Intermediate,2.3,241.0,336.0,False,6806863f-289f-486f-9729-dcfd4fe2b8dd,Penetration Testing,358.0,236.0,7.0,6.0,0.44,0.659217877094972,0
556f01b2-f5aa-4c19-a500-d548ce9a9571,Debra Roth,25.0,Intermediate,Auditory,"Node.js, Kubernetes",8ae67637-35fd-4965-9efa-3abcf21d470a,Kubernetes for DevOps,Cloud Computing,Beginner,4.0,491.0,466.0,False,c56f4547-6152-475e-81b7-1ece6507ad2e,Kubernetes,191.0,113.0,7.0,4.0,0.47,0.5916230366492147,0
9a035d75-c908-49b8-8c7c-797110f8e6c8,Jeffery Roberson,48.0,Beginner,Kinesthetic,"Neural Networks, HTML & CSS, Penetration Testing",46181216-d5df-47bb-b815-e999e5031795,Network Defense,Cybersecurity,Beginner,3.1,286.0,199.0,True,54254de6-6c14-446b-b404-fc38541a3316,Ethical Hacking,111.0,90.0,1.0,9.0,0.24,0.8108108108108109,0
842091db-d291-4116-b735-94f64576a820,Hayden Rojas,41.0,Beginner,Reading/Writing,"Data Analysis, Azure, Neural Networks",5df33ed2-29ee-488e-bce2-bf082ae18980,Python for Data Science,Data Science,Beginner,1.8,178.0,377.0,False,45f3da3c-747f-416f-8f49-3c268bcb893d,Machine Learning,320.0,72.0,3.0,3.0,0.63,0.225,1
c68dbe15-9f5c-48ef-b8f7-2a124be87e50,Laura Higgins,45.0,Intermediate,Kinesthetic,"AWS, Big Data",569f0bc2-f946-475e-b98a-9b3de73bdf43,Deep Learning with TensorFlow,Data Science,Intermediate,2.8,378.0,280.0,False,90f02892-c5d6-4c58-82e1-a5167ea1c1cd,Machine Learning,494.0,31.0,3.0,5.0,0.77,0.06275303643724696,1
0e2d116b-6aec-415a-b3aa-fdc9fd2e8669,Patrick Smith,22.0,Advanced,Reading/Writing,"Azure, Ethical Hacking",a223bedc-d469-4a42-81f9-8874f32be315,Advanced Penetration Testing,Cybersecurity,Intermediate,3.3,401.0,165.0,True,6994e24c-a265-4bcc-8f29-c44e6491871b,Network Security,417.0,348.0,6.0,2.0,0.26,0.8345323741007195,0
391c5b6f-21cf-4f8a-a952-80b1a535bc51,Joseph Gardner,48.0,Intermediate,Kinesthetic,"React, Serverless Architecture",45605c77-efb8-4169-8b10-4f2bb4458ca8,Kubernetes for DevOps,Cloud Computing,Beginner,1.0,113.0,314.0,False,d91a65aa-dbe7-433a-ae69-d9bd9853b478,Kubernetes,358.0,68.0,6.0,9.0,0.78,0.18994413407821228,1
ebbc372e-314c-410b-af0c-0ea207d46084,Louis Mcdonald,26.0,Intermediate,Kinesthetic,"JavaScript, Machine Learning",1d13e7c9-5ef5-41af-8a31-134d9db07baa,Deep Learning with TensorFlow,Data Science,Intermediate,1.8,258.0,469.0,False,0c12157f-45d7-4f47-bc5a-815d701e453f,Deep Learning,207.0,67.0,9.0,5.0,0.7,0.32367149758454106,1
14e482c5-f026-410d-aab6-8d4956a0efe2,Monica Diaz,42.0,Advanced,Auditory,"Natural Language Processing, Full Stack Development",7e453bb8-118c-41f4-ad9f-d522eda4dd41,React and Redux,Web Development,Intermediate,3.3,276.0,44.0,False,cb53fd49-ffe0-4348-8faf-6abec9b7bae2,JavaScript,124.0,63.0,3.0,8.0,0.48,0.5080645161290323,0
755f5cff-8cc9-4464-94da-f56cd245d61a,Rhonda Alexander,22.0,Beginner,Auditory,"Reinforcement Learning, Network Security, Serverless Architecture",fe53bdba-da49-41e0-bc80-c2521976c787,Cybersecurity Fundamentals,Cybersecurity,Beginner,3.0,165.0,253.0,False,818e3520-31f8-4eaf-a28f-e28275d10818,Ethical Hacking,348.0,146.0,5.0,3.0,0.54,0.41954022988505746,0
e31c3512-7890-4a62-982e-08ad71d2afce,Jeffrey Flores,47.0,Beginner,Visual,"Ethical Hacking, Natural Language Processing",cfb9a1d5-d498-417d-ac26-226c9fd1c028,Artificial Intelligence A-Z,AI,Beginner,2.6,421.0,293.0,False,c58cb7b5-cfc0-4673-8cba-eadfff9cb7b7,Natural Language Processing,187.0,119.0,3.0,9.0,0.4,0.6363636363636364,0
